id,plan_name,iso3,year,sector_id,sector,metric_name,metric_id,value,category_id,category_name,description,source
869,Nigeria 2020,NGA,2020,PRO-HLPC19,Protection: Housing Land and Property COVID-19,In Need,inNeed,80000,Total,Total,"House, Land and Property COVID19 Caseload",2020 HNO and HRP
869,Nigeria 2020,NGA,2020,PRO-HLPC19,Protection: Housing Land and Property COVID-19,Targeted,target,80000,Total,Total,"House, Land and Property COVID19 Caseload",2020 HNO and HRP
869,Nigeria 2020,NGA,2020,PRO-MINC19,Protection: Mine Action COVID-19,In Need,inNeed,1700000,Total,Total,Mine Action Sector COVID19 Caseload,2020 HNO and HRP
869,Nigeria 2020,NGA,2020,PRO-MINC19,Protection: Mine Action COVID-19,Targeted,target,6e+05,Total,Total,Mine Action Sector COVID19 Caseload,2020 HNO and HRP
869,Nigeria 2020,NGA,2020,SHLC19,Emergency Shelter and NFI COVID-19,In Need,inNeed,834622,Total,Total,Emerncy Shelter And NFI COVID19 Sector Caseload,2020 HNO and HRP
869,Nigeria 2020,NGA,2020,SHLC19,Emergency Shelter and NFI COVID-19,Targeted,target,227080,Total,Total,Emerncy Shelter And NFI COVID19 Sector Caseload,2020 HNO and HRP
869,Nigeria 2020,NGA,2020,NUTC19,Nutrition COVID-19,In Need,inNeed,594994,Total,Total,Nutrition Sector COVID19 Caseload,2020 HNO and HRP
869,Nigeria 2020,NGA,2020,NUTC19,Nutrition COVID-19,Targeted,target,594994,Total,Total,Nutrition Sector COVID19 Caseload,2020 HNO and HRP
869,Nigeria 2020,NGA,2020,WSHC19,Water and Sanitation COVID-19,In Need,inNeed,771428,Total,Total,Cluster Caseload,2020 HNO and HRP
869,Nigeria 2020,NGA,2020,WSHC19,Water and Sanitation COVID-19,Targeted,target,771428,Total,Total,Cluster Caseload,2020 HNO and HRP
869,Nigeria 2020,NGA,2020,CSSC19,Coordination and Support Services COVID-19,In Need,inNeed,18,Total,Total,Cluster Caseload,2020 HNO and HRP
869,Nigeria 2020,NGA,2020,CSSC19,Coordination and Support Services COVID-19,Targeted,target,18,Total,Total,Cluster Caseload,2020 HNO and HRP
923,Central African Republic 2020,CAF,2020,0,Total,Population,totalPopulation,,Total,Total,HPC 2020,
923,Central African Republic 2020,CAF,2020,0,Total,Affectées,affected,,Total,Total,HPC 2020,
923,Central African Republic 2020,CAF,2020,0,Total,Dans le besoin,inNeed,2600000,Total,Total,HPC 2020,
923,Central African Republic 2020,CAF,2020,0,Total,Ciblées,target,1600000,Total,Total,HPC 2020,
923,Central African Republic 2020,CAF,2020,0,Total,Atteintes Attendues,expectedReach,1400000,Total,Total,HPC 2020,
923,Central African Republic 2020,CAF,2020,FSC,Sécurité alimentaire,Dans le besoin,inNeed,1615300,Total,Total,"",
923,Central African Republic 2020,CAF,2020,FSC,Sécurité alimentaire,Ciblés,target,1417700,Total,Total,"",
923,Central African Republic 2020,CAF,2020,EDU,Education,Dans le besoin,inNeed,1e+06,Total,Total,"",
923,Central African Republic 2020,CAF,2020,EDU,Education,Ciblés,target,680000,Total,Total,"",
923,Central African Republic 2020,CAF,2020,HEA,Santé,Dans le besoin,inNeed,2200000,Total,Total,"",
923,Central African Republic 2020,CAF,2020,HEA,Santé,Ciblés,target,1030000,Total,Total,"",
923,Central African Republic 2020,CAF,2020,WSH,"Eau, hygiène et assainissement",Dans le besoin,inNeed,2300000,Total,Total,"",
923,Central African Republic 2020,CAF,2020,WSH,"Eau, hygiène et assainissement",Ciblés,target,1200000,Total,Total,"",
923,Central African Republic 2020,CAF,2020,PRO,Protection,Dans le besoin,inNeed,2e+06,Total,Total,"",
923,Central African Republic 2020,CAF,2020,PRO,Protection,Ciblés,target,1250000,Total,Total,"",
923,Central African Republic 2020,CAF,2020,MS,Plan de réponse pour les réfugiés,Dans le besoin,inNeed,857000,Total,Total,"",
923,Central African Republic 2020,CAF,2020,MS,Plan de réponse pour les réfugiés,Ciblés,target,857000,Total,Total,"",
923,Central African Republic 2020,CAF,2020,NUT,Nutrition,Dans le besoin,inNeed,1300000,Total,Total,"",
923,Central African Republic 2020,CAF,2020,NUT,Nutrition,Ciblés,target,670000,Total,Total,"",
923,Central African Republic 2020,CAF,2020,CCM,CCCM-ABRIS-NFI,Dans le besoin,inNeed,1e+06,Total,Total,"",
923,Central African Republic 2020,CAF,2020,CCM,CCCM-ABRIS-NFI,Ciblés,target,460000,Total,Total,"",
908,Niger 2020,NER,2020,0,Total,Population,totalPopulation,,Total,Total,Niger Plan Caseload,GHO 2020
908,Niger 2020,NER,2020,0,Total,Affectées,affected,,Total,Total,Niger Plan Caseload,GHO 2020
908,Niger 2020,NER,2020,0,Total,Dans le besoin,inNeed,3680752,Total,Total,Niger Plan Caseload,GHO 2020
908,Niger 2020,NER,2020,0,Total,Ciblées,target,2192214,Total,Total,Niger Plan Caseload,GHO 2020
908,Niger 2020,NER,2020,0,Total,Atteintes Attendues,expectedReach,1070000,Total,Total,Niger Plan Caseload,GHO 2020
908,Niger 2020,NER,2020,0,Total,Population,totalPopulation,,Total,Total,COVID-19,COVID-19
908,Niger 2020,NER,2020,0,Total,Affectées,affected,,Total,Total,COVID-19,COVID-19
908,Niger 2020,NER,2020,0,Total,Dans le besoin,inNeed,3700000,Total,Total,COVID-19,COVID-19
908,Niger 2020,NER,2020,0,Total,Ciblées,target,3e+06,Total,Total,COVID-19,COVID-19
908,Niger 2020,NER,2020,0,Total,Atteintes Attendues,expectedReach,1070000,Total,Total,COVID-19,COVID-19
908,Niger 2020,NER,2020,SHL,Abris/NFI,In Need,inNeed,756753,Total,Total,"",
908,Niger 2020,NER,2020,SHL,Abris/NFI,Targeted,target,586887,Total,Total,"",
908,Niger 2020,NER,2020,CSS,Coordination,Dans le besoin,inNeed,,Total,Total,Cluster Caseload,Cluster
908,Niger 2020,NER,2020,CSS,Coordination,Ciblés,target,,Total,Total,Cluster Caseload,Cluster
908,Niger 2020,NER,2020,EDU,Education,Dans le besoin,inNeed,283500,Total,Total,Cluster Caseload,Cluster
908,Niger 2020,NER,2020,EDU,Education,Ciblés,target,226798,Total,Total,Cluster Caseload,Cluster
908,Niger 2020,NER,2020,LOG,Services humanitaires communs,Dans le besoin,inNeed,,Total,Total,Cluster Caseload,Cluster
908,Niger 2020,NER,2020,LOG,Services humanitaires communs,Ciblés,target,,Total,Total,Cluster Caseload,Cluster
908,Niger 2020,NER,2020,NUT,Nutrition,Dans le besoin,inNeed,2414615,Total,Total,Cluster Caseload,Cluster
908,Niger 2020,NER,2020,NUT,Nutrition,Ciblés,target,1291769,Total,Total,Cluster Caseload,Cluster
908,Niger 2020,NER,2020,PRO,Protection,In Need,inNeed,1571039,Total,Total,"",
908,Niger 2020,NER,2020,PRO,Protection,Targeted,target,802976,Total,Total,"",
908,Niger 2020,NER,2020,PRO-CPN,Protection de L'Enfant,Dans le besoin,inNeed,,Total,Total,Cluster Caseload,Cluster
908,Niger 2020,NER,2020,PRO-CPN,Protection de L'Enfant,Ciblés,target,,Total,Total,Cluster Caseload,Cluster
908,Niger 2020,NER,2020,PRO-GBV,VBG,Dans le besoin,inNeed,,Total,Total,Cluster Caseload,Cluster
908,Niger 2020,NER,2020,PRO-GBV,VBG,Ciblés,target,,Total,Total,Cluster Caseload,Cluster
908,Niger 2020,NER,2020,HEA,Santé,Dans le besoin,inNeed,1369440,Total,Total,Cluster Caseload,Cluster
908,Niger 2020,NER,2020,HEA,Santé,Ciblés,target,821662,Total,Total,Cluster Caseload,Cluster
908,Niger 2020,NER,2020,FSC,Sécurité Alimentaire,Dans le besoin,inNeed,2676860,Total,Total,Cluster Caseload,Cluster
908,Niger 2020,NER,2020,FSC,Sécurité Alimentaire,Ciblés,target,1611119,Total,Total,Cluster Caseload,Cluster
908,Niger 2020,NER,2020,WSH,"EHA - Eau, Hygiène et Assainissement",Dans le besoin,inNeed,1725771,Total,Total,Cluster Caseload,Cluster
908,Niger 2020,NER,2020,WSH,"EHA - Eau, Hygiène et Assainissement",Ciblés,target,719656,Total,Total,Cluster Caseload,Cluster
908,Niger 2020,NER,2020,RR,Réponse aux Réfugiés,Dans le besoin,inNeed,238000,Total,Total,Cluster Caseloads,Cluster
908,Niger 2020,NER,2020,RR,Réponse aux Réfugiés,Ciblés,target,218000,Total,Total,Cluster Caseloads,Cluster
908,Niger 2020,NER,2020,NUTC19,Nutrition COVID-19,Dans le besoin,inNeed,,Total,Total,Cluster Caseload,Cluster
908,Niger 2020,NER,2020,NUTC19,Nutrition COVID-19,Ciblés,target,136845,Total,Total,Cluster Caseload,Cluster
908,Niger 2020,NER,2020,SHLC19,Abris/NFI COVID-19,Dans le besoin,inNeed,,Total,Total,Cluster Caseload,
908,Niger 2020,NER,2020,SHLC19,Abris/NFI COVID-19,Ciblés,target,91050,Total,Total,Cluster Caseload,
908,Niger 2020,NER,2020,WSHC19,"EHA - Eau, Hygiène et Assainissement COVID-19",Dans le besoin,inNeed,,Total,Total,Cluster Caseload,
908,Niger 2020,NER,2020,WSHC19,"EHA - Eau, Hygiène et Assainissement COVID-19",Ciblés,target,3003462,Total,Total,Cluster Caseload,
908,Niger 2020,NER,2020,PROC19,Protection COVID-19,Dans le besoin,inNeed,,Total,Total,Cluster Caseload,
908,Niger 2020,NER,2020,PROC19,Protection COVID-19,Ciblés,target,899864,Total,Total,Cluster Caseload,
908,Niger 2020,NER,2020,FSCC19,Sécurité Alimentaire COVID-19,Dans le besoin,inNeed,,Total,Total,Cluster Caseload,
908,Niger 2020,NER,2020,FSCC19,Sécurité Alimentaire COVID-19,Ciblés,target,,Total,Total,Cluster Caseload,
908,Niger 2020,NER,2020,EDUC19,Education COVID-19,Dans le besoin,inNeed,,Total,Total,Cluster Caseload,
908,Niger 2020,NER,2020,EDUC19,Education COVID-19,Ciblés,target,246283,Total,Total,Cluster Caseload,
908,Niger 2020,NER,2020,HEAC19,Santé COVID-19,Dans le besoin,inNeed,,Total,Total,Cluster Caseload,
908,Niger 2020,NER,2020,HEAC19,Santé COVID-19,Ciblés,target,213562,Total,Total,Cluster Caseload,
908,Niger 2020,NER,2020,PRO-CPNC19,Protection de L'Enfant COVID-19,Dans le besoin,inNeed,,Total,Total,Cluster Caseload,
908,Niger 2020,NER,2020,PRO-CPNC19,Protection de L'Enfant COVID-19,Ciblés,target,,Total,Total,Cluster Caseload,
908,Niger 2020,NER,2020,PRO-GBVC19,VBG COVID-19,Dans le besoin,inNeed,,Total,Total,Cluster Caseload,
908,Niger 2020,NER,2020,PRO-GBVC19,VBG COVID-19,Ciblés,target,,Total,Total,Cluster Caseload,
908,Niger 2020,NER,2020,RRC19,Réponse aux Réfugiés COVID-19,Dans le besoin,inNeed,,Total,Total,Cluster Caseload,
908,Niger 2020,NER,2020,RRC19,Réponse aux Réfugiés COVID-19,Ciblés,target,,Total,Total,Cluster Caseload,
908,Niger 2020,NER,2020,CSSC19,Coordination COVID-19,Dans le besoin,inNeed,,Total,Total,Cluster Caseload,
908,Niger 2020,NER,2020,CSSC19,Coordination COVID-19,Ciblés,target,,Total,Total,Cluster Caseload,
831,Somalia 2020,SOM,2020,0,Total,Population,totalPopulation,12327530,Total,Total,HPC 2020,
831,Somalia 2020,SOM,2020,0,Total,Affected,affected,,Total,Total,HPC 2020,
831,Somalia 2020,SOM,2020,0,Total,In Need,inNeed,5200000,Total,Total,HPC 2020,
831,Somalia 2020,SOM,2020,0,Total,Targeted,target,3e+06,Total,Total,HPC 2020,
831,Somalia 2020,SOM,2020,0,Total,Expected Reach,expectedReach,2300000,Total,Total,HPC 2020,
831,Somalia 2020,SOM,2020,CCM,Camp Coordination and Camp Management (CCCM),In Need,inNeed,2395309,Total,Total,CCCM Case Load,CCCM
831,Somalia 2020,SOM,2020,CCM,Camp Coordination and Camp Management (CCCM),Targeted,target,1400568,Total,Total,CCCM Case Load,CCCM
831,Somalia 2020,SOM,2020,EDU,Education,In Need,inNeed,1375271,Total,Total,People in Need,"JMCNA, EDUCATION, IMWG"
831,Somalia 2020,SOM,2020,EDU,Education,Targeted,target,307283,Total,Total,People in Need,"JMCNA, EDUCATION, IMWG"
831,Somalia 2020,SOM,2020,CSS,Enabling Programmes,In Need,inNeed,5164288,Total,Total,PiN and Target for enabling programms,OCHA
831,Somalia 2020,SOM,2020,CSS,Enabling Programmes,Targeted,target,2989116,Total,Total,PiN and Target for enabling programms,OCHA
831,Somalia 2020,SOM,2020,FSC,Food Security,In Need,inNeed,4700000,Total,Total,"The Somalia Food Security Cluster (SFSC) aims to be the primary source of information on the humanitarian response by addressing food insecurity, and by providing its members with a strategic vision and guidance in their response to the acute and underlying causes of crisis.  As per the rationale of the Global Food Security Cluster, the FSC aims to promote responses that are:  •Proportionate. The FSC will promote proportionate needs-based responses and advocate adequate resources and support.  •Appropriate. The FSC will promote seasonal and livelihood specific responses.  •Timely.  In Somalia in particular, the FSC will aim to improve the timeliness of responses in order to provide a more effective and cost-efficient response.","FSC, FSNAU, OCHA"
831,Somalia 2020,SOM,2020,FSC,Food Security,Targeted,target,3e+06,Total,Total,"The Somalia Food Security Cluster (SFSC) aims to be the primary source of information on the humanitarian response by addressing food insecurity, and by providing its members with a strategic vision and guidance in their response to the acute and underlying causes of crisis.  As per the rationale of the Global Food Security Cluster, the FSC aims to promote responses that are:  •Proportionate. The FSC will promote proportionate needs-based responses and advocate adequate resources and support.  •Appropriate. The FSC will promote seasonal and livelihood specific responses.  •Timely.  In Somalia in particular, the FSC will aim to improve the timeliness of responses in order to provide a more effective and cost-efficient response.","FSC, FSNAU, OCHA"
831,Somalia 2020,SOM,2020,HEA,Health,In Need,inNeed,3292716,Total,Total,People in Need,"JMCNA, Health cluster, IMWG"
831,Somalia 2020,SOM,2020,HEA,Health,Targeted,target,2486847,Total,Total,People in Need,"JMCNA, Health cluster, IMWG"
831,Somalia 2020,SOM,2020,NUT,Nutrition,In Need,inNeed,2681237,Total,Total,Nutrition Cluster Caseload,FSNAU
831,Somalia 2020,SOM,2020,NUT,Nutrition,Targeted,target,1620882,Total,Total,Nutrition Cluster Caseload,FSNAU
831,Somalia 2020,SOM,2020,PRO,Protection,In Need,inNeed,3188146,Total,Total,Population in need and targeted by the Protection Cluster (for 2020),Protection Cluster
831,Somalia 2020,SOM,2020,PRO,Protection,Targeted,target,1902900,Total,Total,Population in need and targeted by the Protection Cluster (for 2020),Protection Cluster
831,Somalia 2020,SOM,2020,RR,Refugee Response,In Need,inNeed,41820,Total,Total,Refugee Response in Need,UNHCR
831,Somalia 2020,SOM,2020,RR,Refugee Response,Targeted,target,41820,Total,Total,Refugee Response in Need,UNHCR
